Employee Number,Αριθμός υπαλλήλων,
Employee Onboarding,Υπάλληλος επιβίβασης,
Employee Onboarding Activity,Δραστηριότητα επί των εργαζομένων,
Employee Onboarding Template,Πρότυπο επί πληρωμή υπαλλήλου,
Employee Onboarding: {0} is already for Job Applicant: {1},Ενσωμάτωση υπαλλήλου: {0} προορίζεται ήδη για υποψήφιο για εργασία: {1},
Employee Other Income,Άλλο εισόδημα εργαζομένου,
Employee Promotion,Προώθηση εργαζομένων,
Employee Promotion Detail,Λεπτομέρειες προώθησης των εργαζομένων,
Employee Promotion Details,Στοιχεία Προώθησης Εργαζομένων,
Employee Property History,Ιστορικό Ιδιοκτησίας Εργαζομένων,
Employee Referral,Παραπομπής των εργαζομένων,
Employee Separation,Διαχωρισμός υπαλλήλων,
Employee Separation Template,Πρότυπο διαχωρισμού υπαλλήλων,
Employee Settings,Ρυθμίσεις των υπαλλήλων,
Employee Skill,Επιδεξιότητα των εργαζομένων,
Employee Skill Map,Χάρτης Δεξιοτήτων Εργαζομένων,
Employee Skills,Εργασιακές δεξιότητες,
Employee Tax Exemption Category,Κατηγορία απαλλαγής από φόρους εργαζομένων,
Employee Tax Exemption Declaration,Δήλωση απαλλαγής ΦΠΑ,
Employee Tax Exemption Declaration Category,Κατηγορία δήλωσης απαλλαγής ΦΠΑ,
Employee Tax Exemption Proof Submission,Υποβολή απόδειξης απαλλαγής από φόρο εργαζομένων,
Employee Tax Exemption Proof Submission Detail,Απαλλαγή Φορολογικής Απαλλαγής από τους Φορείς Υλοποίησης,
Employee Tax Exemption Sub Category,Υποχρέωση απαλλαγής από φόρους εργαζομένων,
Employee Training,Εκπαίδευση υπαλλήλων,
Employee Transfer,Μεταφορά εργαζομένων,
Employee Transfer Detail,Λεπτομέρειες μεταφοράς εργαζομένων,
Employee Transfer Details,Στοιχεία Μεταφοράς Εργαζομένων,
Employee Transfer Property,Ιδιότητα Μεταφοράς Εργαζομένων,
Employee and User Details,Στοιχεία υπαλλήλου και χρήστη,
Employee cannot report to himself.,Ο υπάλληλος δεν μπορεί να αναφέρει στον ευατό του.,
Employee is required while issuing Asset {0},Ο εργαζόμενος υποχρεούται να εκδίδει το στοιχείο Asset {0},
Employee name and designation in print,Όνομα και ορισμός του υπαλλήλου σε έντυπη μορφή,
Employee records are created using the selected field,Οι εγγραφές υπαλλήλων δημιουργούνται χρησιμοποιώντας το επιλεγμένο πεδίο,
Employee relieved on {0} must be set as 'Left',Υπάλληλος ελεύθερος για {0} πρέπει να οριστεί ως έχει φύγει,
Employee {0} already has Active Shift {1}: {2},Ο υπάλληλος {0} έχει ήδη ενεργή αλλαγή {1}: {2},
Employee {0} already submited an apllication {1} for the payroll period {2},Ο υπάλληλος {0} έχει ήδη υποβάλει μια εφαρμογή {1} για την περίοδο μισθοδοσίας {2},
Employee {0} does not belongs to the company {1},Ο υπάλληλος {0} δεν ανήκει στην εταιρεία {1},
Employee {0} has already applied for {1} between {2} and {3} : ,Ο εργαζόμενος {0} έχει ήδη υποβάλει αίτηση για {1} μεταξύ {2} και {3}:,
Employee {0} has no maximum benefit amount,Ο υπάλληλος {0} δεν έχει μέγιστο όφελος,
Employee {0} is not active or does not exist,Ο υπάλληλος {0} δεν είναι ενεργός ή δεν υπάρχει,
Employee {0} is on Leave on {1},Ο υπάλληλος {0} είναι ανοικτός στις {1},
Employee {0} on Half day on {1},Υπάλληλος {0} για Μισή μέρα στο {1},
Employees,εργαζόμενοι,
Employees Email Id,Email ID υπαλλήλων,
Employees HTML,Οι εργαζόμενοι HTML,
Employees working on a holiday,Οι εργαζόμενοι που εργάζονται σε διακοπές,
Employment Type,Τύπος απασχόλησης,
Employment Type (optional),Τύπος απασχόλησης (προαιρετικό),
Empty,Αδειάζω,
Enable,Ενεργοποίηση,
Enable Admission Application,Ενεργοποίηση αίτησης εισαγωγής,
Enable Amazon,Ενεργοποιήστε το Amazon,
Enable Appointment Scheduling,Ενεργοποιήστε τον προγραμματισμό των διορισμών,
Enable Auto Attendance,Ενεργοποίηση αυτόματης παρακολούθησης,
Enable Auto Email,Ενεργοποίηση αυτόματου email,
Enable Auto Re-Order,Ενεργοποιήστε την αυτόματη αναδιάταξη,
Enable Capital Work in Progress Accounting,Ενεργοποιήστε την εργασία κεφαλαίου σε προόδους,
Enable Deferred Expense,Ενεργοποίηση αναβαλλόμενου εξόδου,
Enable Deferred Revenue,Ενεργοποίηση αναβαλλόμενων εσόδων,
Enable Distributed Cost Center,Ενεργοποίηση Κέντρου κατανεμημένου κόστους,
Enable Entry Grace Period,Ενεργοποίηση περιόδου χάριτος εισόδου,
Enable European Access,Ενεργοποίηση ευρωπαϊκής πρόσβασης,
Enable Exit Grace Period,Ενεργοποίηση περιόδου εξόδου χάριτος,
Enable Free Follow-ups,Ενεργοποίηση δωρεάν παρακολούθησης,
Enable Learning Management System,Ενεργοποίηση συστήματος διαχείρισης εκμάθησης,
Enable Perpetual Inventory,Ενεργοποίηση διαρκούς απογραφής,
Enable Perpetual Inventory For Non Stock Items,Ενεργοποίηση διαρκούς αποθέματος για μη αποθέματα,
Enable RazorPay For Memberships,Ενεργοποίηση του RazorPay για συνδρομές,
Enable Scheduled Sync,Ενεργοποίηση προγραμματισμένου συγχρονισμού,
Enable Shopify,Ενεργοποίηση του Shopify,
Enable Sync,Ενεργοποίηση συγχρονισμού,
Enable Tax Calculation,Ενεργοποίηση υπολογισμού φόρου,
Enable YouTube Tracking,Ενεργοποίηση παρακολούθησης YouTube,
Enabled,Ενεργοποιημένο,
"Enabling 'Use for Shopping Cart', as Shopping Cart is enabled and there should be at least one Tax Rule for Shopping Cart","Ενεργοποίηση »Χρησιμοποιήστε για το καλάθι αγορών», όπως είναι ενεργοποιημένο το καλάθι αγορών και θα πρέπει να υπάρχει τουλάχιστον μία φορολογική Κανόνας για το καλάθι αγορών",
Encashable days,Ενδεχόμενες ημέρες,
Encashment,Εξαργύρωση,
Encashment Amount,Ποσό περικοπής,
Encashment Date,Ημερομηνία εξαργύρωσης,
Encashment Threshold Days,Ημέρες κατώτατου ορίου ενσωμάτωσης,
Encounter Date,Ημερομηνία συνάντησης,
Encounter Impression,Αντιμετώπιση εντυπώσεων,
Encounter Time,Ώρα συνάντησης,
Encrypt Salary Slips in Emails,Κρυπτογράφηση των μισθών πληρωμών στα μηνύματα ηλεκτρονικού ταχυδρομείου,
End Date,Ημερομηνία λήξης,
End Date can not be less than Start Date,Η ημερομηνία λήξης δεν μπορεί να είναι μικρότερη από την Ημερομηνία Έναρξης,
End Date cannot be before Start Date.,Η ημερομηνία λήξης δεν μπορεί να είναι πριν από την Ημερομηνία έναρξης.,
End Date must not be lesser than Start Date,Η ημερομηνία λήξης δεν πρέπει να είναι μικρότερη από την ημερομηνία έναρξης,
End Date of Agreement can't be less than today.,Η ημερομηνία λήξης της συμφωνίας δεν μπορεί να είναι μικρότερη από σήμερα.,
End Day,Ημέρα λήξης,
End Time,Ώρα λήξης,
End Year,στο τέλος του έτους,
End Year cannot be before Start Year,Στο τέλος του έτους δεν μπορεί να είναι πριν από την έναρξη Έτος,
End date can not be less than start date,Η ημερομηνία λήξης δεν μπορεί να είναι προγενέστερη της ημερομηνίας έναρξης,
End date cannot be before start date,Η ημερομηνία λήξης δεν μπορεί να είναι πριν από την ημερομηνία έναρξης,
End date of current invoice's period,Ημερομηνία λήξης της περιόδου του τρέχοντος τιμολογίου,
End of Life,Τέλος της ζωής,
End on,Τερματισμός,
End time cannot be before start time,Η ώρα λήξης δεν μπορεί να είναι πριν από την ώρα έναρξης,
Endpoint,Τελικό σημείο,
Endpoints,Τελικά σημεία,
Ends On,Λήγει στις,
Ends On date cannot be before Next Contact Date.,Η ημερομηνία λήξης δεν μπορεί να είναι πριν από την επόμενη ημερομηνία επικοινωνίας.,
Energy,Ενέργεια,
Engine Oil,Λάδι μηχανής,
Engineer,Μηχανικός,
Enough Parts to Build,Αρκετά τμήματα για να χτίσει,
Enroll,Εγγράφω,
Enroll Students,εγγραφούν μαθητές,
Enrolled,Έγινε εγγραφή,
Enrolled courses,Εγγραφεί μαθήματα,
Enrolling student,Η εγγραφή των φοιτητών,
Enrolling students,Εγγραφή σπουδαστών,
Enrolling...,Εγγραφή ...,
Enrollment,Εγγραφή,
Enrollment Date,εγγραφή Ημερομηνία,
